split,repeat,point,true_Strength,mu_Strength,sigma_uc_Strength,resid_Strength,true_Toughness,mu_Toughness,sigma_uc_Toughness,resid_Toughness,sigma_cal_Strength,sigma_cal_Toughness
8,1,19,96.78376589038817,96.06977643096543,1.0090096214543072,0.7139894594227343,7.355559882552597,4.370553450843824,0.16596728569516972,2.985006431708773,1.974867973457409,1.1840963365536445
8,1,21,91.92165931955867,93.99117047388572,1.9883772052500492,-2.0695111543270457,4.122110394865796,4.2093312465225825,0.28087449056577296,-0.08722085165678628,2.586806190316159,1.2485194180520105
8,1,25,24.95659463756515,29.711787834426254,10.279281416153427,-4.755193196861104,19.11475683793465,17.455605970217942,5.63670627311808,1.6591508677167077,7.767211610008969,4.251283150817534
8,1,28,94.71421913113033,94.34679663359354,7.8231675444095545,0.36742249753679346,4.434601146470383,6.148227045896595,1.8987146520933158,-1.7136258994262121,6.232558056077934,2.155566532241127
8,1,34,20.51884998427476,33.760347788422386,18.874819154236285,-13.241497804147627,18.09916668244404,12.724153192453887,7.540055264985073,5.3750134899901525,13.137961186994696,5.318401677988755
8,1,44,18.632969188112835,31.67194629371766,16.979969618248038,-13.038977105604825,15.479088510995524,13.833874528509156,6.259605611384552,1.6452139824863679,11.954002410480697,4.6005136005496325
8,1,50,85.67884501267451,76.73774697925771,6.285569616430717,8.941098033416807,26.033455616949,22.277771945818895,1.9085791589408907,3.755683671130104,5.271820790661851,2.1610970986603357
8,1,51,71.3828894764614,75.82093685135924,7.740234703919196,-4.438047374897835,21.64499300940713,22.208998451549647,2.2438168827945635,-0.5640054421425162,6.180739131939145,2.349049170329577
8,1,58,15.99250790650005,18.350674503996828,5.738890640372992,-2.358166597496778,14.311787412395875,17.365464637368735,5.237913826992241,-3.0536772249728603,4.9302393830902655,4.027698926602623
8,1,63,62.83244503940233,72.51719657340234,5.9718025734110105,-9.684751534000014,24.314295670270337,20.6021366439074,1.8068118668700273,3.7121590263629365,5.07576973895115,2.1040409501069695
8,1,80,46.453384160498565,42.92445374595208,11.799749650424264,3.528930414546487,4.944878573759263,10.127528826278473,8.455210134946197,-5.18265025251921,8.71724572943937,5.831486099783918
8,1,82,69.86792006915198,69.31397149436953,2.867127822790485,0.5539485747824529,12.97838453858875,12.027208905995188,1.6493399733562697,0.9511756325935625,3.1358759112855754,2.01575384364604
8,1,101,15.04936161152886,19.069751029842216,9.472908570973651,-4.020389418313355,16.756088065827463,16.800328536555575,1.9515148354122533,-0.04424047072811277,7.263365690287836,2.1851691191016727
8,1,102,17.088880431403968,30.206842729459943,17.16455818621776,-13.117962298055975,18.899387459468134,14.998826320297391,9.786817873228118,3.900561139170742,12.069338879652074,6.578056116379436
8,1,103,50.1758077798978,37.24823486851351,11.940056773045757,12.927572911384296,1.09322872802545,12.084349344163467,8.09142566491726,-10.991120616138017,8.80491382449395,5.627529206159142
8,1,107,67.92914865962737,66.75040000265605,3.126536216418154,1.1787486569713224,10.209380580032068,11.78819411080504,1.16538360585877,-1.5788135307729725,3.2979620497908657,1.7444222022571996
8,1,114,16.65076077812998,21.739427723357128,13.80525315678261,-5.08866694522715,14.91835246331919,16.635313903644292,2.568356761018338,-1.7169614403251021,9.970344422810921,2.5310034616016024
8,1,115,16.65625431634737,29.997319629992614,17.954161616876135,-13.341065313645245,15.639161704669801,14.570152628364568,10.275663302555468,1.0690090763052336,12.562706766620458,6.852128825476518
9,1,1,59.38278865114611,57.468309004712275,8.448670134470587,1.9144796464338327,10.058174687361719,4.623102219319578,3.2076448877335038,5.435072468042141,6.623390819930478,2.8894223365075486
9,1,3,18.49277387277017,40.78736248815345,36.982784899061855,-22.29458861538328,14.049413234617568,19.134765798579874,10.825545981857795,-5.0853525639623065,24.452360858955803,7.160422258452506
9,1,5,106.02724465602475,91.62823470457053,17.931022825386087,14.399009951454218,5.360247481788985,8.93584778424548,6.127105353716418,-3.575600302456495,12.548248956254907,4.526226919327849
9,1,14,25.870520205273934,29.667258829936195,34.12182337597591,-3.796738624662261,14.0049283108389,20.304708446253063,10.709934193580047,-6.299780135414162,22.66474635965475,7.095604150077348
9,1,27,41.95254310380097,66.49673046458051,22.67237450733282,-24.54418736077954,21.849868675161133,14.490394445288013,7.957977291193141,7.35947422987312,15.510787579910067,5.552710960724188
9,1,29,94.19984376701287,94.51830457511748,2.1315432002008006,-0.31846080810461785,4.6685111413823535,4.40944802868051,0.8606541674278377,0.2590631127018437,2.6762605944791247,1.573574695618305
9,1,43,20.481919337918775,22.204263906111496,8.236265476621487,-1.722344568192721,19.09315793183945,19.765105368664127,4.327696905125953,-0.6719474368246772,6.490674024186726,3.5173829807520844
9,1,46,35.62523389249657,37.82018862260333,8.485656575970388,-2.1949547301067653,17.987320114985366,14.799806449514488,4.426159182938262,3.1875136654708776,6.646501057020027,3.5725861627906714
9,1,52,56.484914849706776,49.56630930466965,10.52700380404392,6.918605545037124,21.09007756483452,20.95072090152921,4.558060026997675,0.1393566633053105,7.921995981913721,3.6465367809099773
9,1,54,17.02894957415735,12.141614764638907,11.980170124827609,4.887334809518444,16.996076659902027,16.184327834812414,5.326002734713551,0.8117488250896123,8.829977848837574,4.0770862464632245
9,1,60,77.430549346183,55.30531403632308,26.395483529775483,22.125235309859917,5.28813934914015,13.415464597764275,6.708663615561024,-8.127325248624125,17.83709767436328,4.852279366091767
9,1,62,71.4438364158991,76.16987628584972,5.195169659949248,-4.726039869950625,20.77736434766016,22.500231312212296,3.2938520144028116,-1.7228669645521357,4.590506219838469,2.9377546299734876
9,1,72,71.7661995486084,73.28273754251407,4.652068581406018,-1.516537993905672,14.581765487729701,14.68237811876222,2.9150521889972456,-0.1006126310325186,4.251160389859352,2.72537933069482
9,1,74,79.99719446748381,72.96460045538498,3.93752451710422,7.032594012098826,20.5842603804155,20.40320672617351,2.9113242952675153,0.18105365424198894,3.804691844432142,2.7232892754903784
9,1,77,16.484240804319526,33.04090524818104,16.72488701773391,-16.556664443861514,16.613986733013075,15.627522568972031,3.3031700926647223,0.9864641640410436,11.794619157151716,2.942978839508053
9,1,91,48.83200749593603,41.17063127664368,11.922937100969532,7.66137621929235,1.8618713309090102,7.394906148067593,7.031092916310993,-5.533034817158582,8.794216940324137,5.033050355544235
9,1,98,68.53814320899697,71.88416695921721,8.118495125535897,-3.3460237502202403,19.49220034806418,17.368317288533298,3.9343643305652005,2.1238830595308826,6.417087579388513,3.2968598504973334
9,1,117,26.151753430429398,25.161139438350038,15.224341125222235,0.9906139920793606,19.496886376894068,17.14923716022674,7.805147400595574,2.347649216667328,10.857033113901766,5.467026407623791
10,2,8,98.04053105918149,95.97936991545124,2.0608453593998766,2.0611611437302457,4.160788629019243,4.6356828992067545,0.3310573109015984,-0.4748942701875114,2.6320864648149516,1.276654572222311
10,2,16,61.38960058864802,48.218929353279016,24.073895706094564,13.170671235369007,22.726212344024198,17.41922945159089,7.20763312718475,5.306982892433307,16.386500026850594,5.132028173390088
10,2,17,99.8683907227732,90.45411543983903,17.656483930639236,9.41427528293417,6.0320034789695995,6.907427368151589,5.149590470317896,-0.8754238891819899,12.376708827206897,3.9781801622079267
10,2,19,96.78376589038817,95.24323854551994,1.8541945791012364,1.5405273448682237,7.355559882552597,4.644015426468141,0.27174773350749415,2.7115444560844555,2.5029648642017204,1.2434024733448148
10,2,20,93.87229119248633,94.54759893001828,1.833282923650567,-0.6753077375319521,4.1169070132174665,4.4700930354237585,0.30760009440615443,-0.3531860222062919,2.4898986351782404,1.2635032108980795
10,2,23,23.16444205795815,32.78945816115929,17.244711583092016,-9.625016103201137,17.8525156358467,14.255967573073459,7.754420980746588,3.596548062773241,12.119421124122841,5.438586482697136
10,2,24,63.332813736939954,53.57047924017907,18.0760828458444,9.762334496760886,1.82898508052785,5.983140962115,7.842368427680442,-4.154155881587149,12.638886804316732,5.487894492127644
10,2,28,94.71421913113033,92.29528111082476,6.999763821240178,2.418938020305575,4.434601146470383,5.442656065145171,1.349687191192488,-1.0080549186747882,5.718070733393368,1.84775258011963
10,2,32,37.440819767292076,48.89410915151576,16.754117599631865,-11.45328938422368,25.156835357817474,22.266643387417567,2.5834401108394807,2.8901919703999077,11.812883300727975,2.5394599885521103
10,2,37,33.62346313487976,42.64990754121543,17.182803930752268,-9.026444406335663,22.885255128649302,18.286084226068184,6.50951921518538,4.599170902581118,12.080739367640897,4.7406284391565015
10,2,48,87.35859796967429,72.3835930825937,20.113742917241897,14.975004887080587,6.664549674421354,7.6648928998286205,4.5661777856675325,-1.0003432254072662,13.912077883219457,3.651088027535123
10,2,65,19.528272492831448,20.556838163046898,11.357736103502551,-1.0285656702154498,19.59261980698215,16.333276777352406,1.9062133138922097,3.2593430296297434,8.44106241869269,2.159770680281651
10,2,71,26.760099448330866,27.6550626000185,16.96870861848587,-0.8949631516876337,17.253243737433966,16.687135039608883,6.653272535058897,0.5661086978250829,11.946966200350278,4.821224184673948
10,2,75,63.28835250491195,68.6939893646131,5.840742905229704,-5.405636859701154,18.9934879839535,20.49993199952015,2.9553047613086862,-1.5064440155666503,4.993879730566215,2.7479470604508354
10,2,80,46.453384160498565,44.99769178459782,11.862774191156824,1.455692375900746,4.944878573759263,5.885289688974251,3.8844396291094903,-0.9404111152149879,8.756625351260984,3.268869411479304
10,2,85,74.59685990483652,72.58429507779233,2.9704790179685236,2.012564827044187,20.950188488929776,18.164836165782468,2.1503993061133015,2.7853523231473076,3.200452835347481,2.296674315657114
10,2,92,17.822310010837665,21.276524027327987,7.241864536386123,-3.4542140164903223,18.745286497855265,16.426710498352058,3.260013844574091,2.3185759995032065,5.869342515692358,2.9187831549029206
10,2,106,61.0428787454959,67.64926108658047,1.334817274752681,-6.606382341084569,11.43990210389649,10.770414811788232,0.865872659372973,0.6694872921082577,2.178442359313254,1.576500459344423
10,2,113,35.91462169927672,34.19376053200271,14.997524743603165,1.720861167274009,17.810556668787925,14.97076064633238,2.8477062379583513,2.8397960224555447,10.715311441244,2.6876216139593954
11,2,1,59.38278865114611,42.677555917615415,13.917896213832778,16.705232733530693,10.058174687361719,10.120782196502738,6.202725140567514,-0.06260750914101898,10.040727180636786,4.568623387823303
11,2,6,102.31586665053233,93.00893902068566,24.119598972500444,9.306927629846669,5.1165813362992765,6.560054616855966,5.845906967155379,-1.4434732805566899,16.41505679737453,4.368572170045322
11,2,12,61.933831883918,50.509894801767004,12.865409754571797,11.423937082151,2.7615194056182433,6.911179420158075,5.393086552699812,-4.1496600145398315,9.383102099100014,4.11469699748808
11,2,21,91.92165931955867,94.1797207347804,3.5962960104947213,-2.258061415221732,4.122110394865796,4.611892389856956,1.4866280971891939,-0.4897819949911595,3.591482047282535,1.9245289246266646
11,2,22,22.28778242646885,18.67678172564162,7.810629333369314,3.61100070082723,20.714414689313326,20.069207316202874,4.037798547060527,0.645207373110452,6.2247238060644445,3.3548505654094387
11,2,50,85.67884501267451,76.27214441518879,8.02324806019265,9.406700597485724,26.033455616949,22.795420486317603,3.9367563142897097,3.2380351306313955,6.357574358518695,3.2982009236058505
11,2,52,56.484914849706776,49.83539624451418,13.17363620354553,6.649518605192597,21.09007756483452,19.836487110407525,4.6045213520565165,1.2535904544269947,9.575691221605656,3.6725854671882523
11,2,59,26.10144790045783,33.3210003766959,17.276733714937553,-7.219552476238068,17.146073295989,19.425805417161584,4.612299253156811,-2.2797321211725823,12.139429511765842,3.6769461716108753
11,2,60,77.430549346183,66.66803592116653,19.09599705605284,10.762513425016465,5.28813934914015,12.504380796044885,5.494607974062647,-7.216241446904735,13.276159768493194,4.171615297864918
11,2,70,16.3011911471622,19.843491316146206,12.576833535659373,-3.5423001689840063,15.553481880829267,16.80291136525566,7.512089650961257,-1.2494294844263933,9.202791029231138,5.302722669579865
11,2,72,71.7661995486084,71.8466045817228,3.4506047926583383,-0.08040503311440261,14.581765487729701,16.47550499811988,2.350834552349161,-1.89373951039018,3.5004498081826445,2.4090489593353652
11,2,81,14.488534728757534,19.9650051103708,9.601712492000498,-5.476470381613266,14.601191023961066,17.680547953430036,6.494050233781174,-3.07935692946897,7.343846240248558,4.731955706660553
11,2,83,71.7471677976817,68.96056230258154,4.6294866506863785,2.7866054951001615,11.460708975733725,14.97838724993232,2.2024872034074403,-3.5176782741985946,4.23705052279162,2.325877557144344
11,2,93,68.1554204717836,66.55730331886792,4.411805186130428,1.5981171529156768,9.81690258819314,12.456842442318388,2.0239682070020883,-2.639939854125249,4.101036620077691,2.225790327040893
11,2,98,68.53814320899697,73.15214657669979,5.123790130496043,-4.614003367702821,19.49220034806418,16.996471325037668,3.47646707506274,2.495729023026513,4.545906150674937,3.0401383312302688
11,2,100,26.590473482268628,38.35636139175229,12.096714547819186,-11.76588790948366,17.3409152302523,14.984920597338975,3.708219700897745,2.3559946329133243,8.902798297023015,3.1700711611032233
11,2,101,15.04936161152886,19.74906404087241,12.666410498001195,-4.699702429343548,16.756088065827463,16.999363976535214,4.819850813443937,-0.24327591070775156,9.258761399819296,3.793310598876752
11,2,104,21.4725090184733,21.701846273075116,7.056141422907278,-0.2293372546018162,20.378480371159398,17.978386860529188,4.076495537170437,2.40009351063021,5.753297148485878,3.3765461531700103
11,2,115,16.65625431634737,22.661588567900672,17.0122559671593,-6.005334251553304,15.639161704669801,16.759518631712258,7.685133687760579,-1.1203569270424563,11.974175888864641,5.399740346566114
12,2,7,100.54575565420733,99.03339795109625,2.4759095162324645,1.5123577031110784,4.83407354664049,4.821777105298712,1.230715825814331,0.01229644134177832,2.8914309889921856,1.7810509144028472
12,2,9,94.62319761567007,94.96221513115432,2.330319584591734,-0.33901751548425807,4.847187637262277,4.645592015598179,1.1157323325913069,0.20159562166409728,2.8004620365427684,1.7165850616026215
12,2,27,41.95254310380097,60.48011009297488,20.310960802982244,-18.527566989173913,21.849868675161133,18.77342824121883,6.347318376808418,3.0764404339423024,14.03530552861983,4.649690035062264
12,2,38,88.71483507879226,90.96670036716164,3.690276202975049,-2.2518652883693733,4.810595951836794,5.99123748929066,1.1426133352570156,-1.1806415374538668,3.6502036880208997,1.7316559792830304
12,2,41,86.1572725747117,65.56600472119281,5.038846434457505,20.591267853518886,24.46021001385732,23.28231725759805,2.250630403001765,1.177892756259272,4.492830783726651,2.3528691916075606
12,2,43,20.481919337918775,21.703400682116648,4.505832247201566,-1.2214813441978727,19.09315793183945,19.619305003803692,3.2580590485228322,-0.5261470719642425,4.15978754571619,2.9176871924220236
12,2,46,35.62523389249657,38.16577735492776,14.712940886528934,-2.540543462431195,17.987320114985366,11.629789026180553,7.188411489081627,6.357531088804812,10.537494918698046,5.12125150225407
12,2,57,43.50616172761773,37.92772340602855,16.707503175773766,5.578438321589182,11.167872475426345,9.931883518860833,7.914600105668047,1.235988956565512,11.78375721172157,5.528391406859836
12,2,61,78.60220609535597,73.80054018365351,6.729839239215248,4.801665911702457,17.989211690166634,20.74118281345509,3.0008447669647556,-2.751971123288456,5.549413765219578,2.773479206142837
12,2,62,71.4438364158991,72.1144736104579,6.923860045191585,-0.6706371945588074,20.77736434766016,23.15727613992697,2.8286094879988095,-2.3799117922668103,5.670643779370648,2.6769149617491808
12,2,68,37.61040536196327,33.08276405428588,12.805600088078677,4.527641307677385,22.542665474583867,11.532250674093063,5.418634298330552,11.010414800490803,9.345731227049232,4.129020420468581
12,2,74,79.99719446748381,71.08842586270119,3.9363409639903764,8.908768604782622,20.5842603804155,20.968792159509174,1.8505957379810463,-0.384531779093674,3.8039523249769074,2.1285885135088947
12,2,77,16.484240804319526,26.46813548357094,6.820760448416066,-9.983894679251414,16.613986733013075,16.095274478290268,3.9882727835212792,0.5187122547228071,5.606224061530748,3.3270837921740206
12,2,79,29.124210888826802,27.640767821644932,10.81842291366815,1.4834430671818701,19.710073901690876,12.824341747916131,5.177537440474485,6.885732153774745,8.104083375097453,3.9938487178747173
12,2,91,48.83200749593603,46.80987247462798,9.140279170337354,2.0221350213080527,1.8618713309090102,3.6436372458942246,5.6464973329528325,-1.7817659149852143,7.0555288722554526,4.2567725389407585
12,2,99,76.35579220454977,69.53206815024649,9.30167805311943,6.823724054303284,10.67473266747813,12.566302197196281,3.803782315112853,-1.8915695297181507,7.156375731153794,3.223648637734994
12,2,102,17.088880431403968,24.928849676556002,12.449362816799757,-7.839969245152034,18.899387459468134,13.170954302503102,5.352417958240673,5.728433156965032,9.123143503939014,4.0918960236221205
12,2,112,69.86265452997606,68.35145112728229,11.927158374979369,1.5112034026937664,15.447604729134476,13.171329299519519,4.191180273978141,2.276275429614957,8.796854518832138,3.440844507257566
12,2,114,16.65076077812998,16.04905671215105,3.0674510461036766,0.6017040659789288,14.91835246331919,17.46403652762192,1.734299595023944,-2.5456840643027316,3.2610438646648023,2.0633867195560445
13,2,3,18.49277387277017,25.02229633394812,10.568031135042164,-6.529522461177951,14.049413234617568,16.968161323635364,4.650860045118917,-2.9187480890177966,7.947631087862639,3.6985653994566294
13,2,13,20.16537021859946,32.610959194826535,14.732784011725538,-12.445588976227075,21.981828240884,13.58757586946731,4.052333070564797,8.39425237141669,10.549893497996182,3.3629993911798497
13,2,25,24.95659463756515,37.603659597169546,15.891485551383456,-12.647064959604396,19.11475683793465,11.279172254779372,6.11592759013506,7.835584583155278,11.273884944906921,4.519960071439744
13,2,29,94.19984376701287,96.15602212797108,1.748779765490216,-1.9561783609582193,4.6685111413823535,5.033138808274558,1.228072809381091,-0.36462766689220416,2.4370985294986522,1.7795690990260666
13,2,33,20.551007181485623,22.99055392192703,8.02397103007373,-2.4395467404414077,17.6341476127744,20.137812767251724,1.3803745272114787,-2.503665154477325,6.358026091766957,1.8649575304231854
13,2,34,20.51884998427476,27.925002748194835,12.177917010450843,-7.406152763920076,18.09916668244404,16.76022760429712,2.929089460203058,1.3389390781469181,8.953536029218283,2.7332493704188314
13,2,35,63.5781120854075,49.450329593295784,14.53502631890934,14.127782492111713,1.977766810996525,10.400573234455095,7.10002513750172,-8.422806423458571,10.426328564957432,5.071697419569805
13,2,36,34.115780411653425,38.445006485357894,12.015014758039532,-4.3292260737044685,17.691033064657375,11.933785398786824,5.5826335298611856,5.757247665870551,8.851749819921364,4.2209670992731425
13,2,49,89.50992642268943,92.50249062263399,3.8050255584913706,-2.992564199944553,6.58320936583297,3.7047370987935873,1.8031643490110456,2.878472267039383,3.7219025242517234,2.1019959578842404
13,2,51,71.3828894764614,79.64706059680736,7.652482022347376,-8.264171120345964,21.64499300940713,23.76136828792156,2.4380963504564543,-2.116375278514429,6.125908626647648,2.4579725576205265
13,2,58,15.99250790650005,22.681489751166783,15.162209854473469,-6.688981844666733,14.311787412395875,13.30536681694671,6.388058965438448,1.006420595449164,10.818211633936285,4.6725313726838635
13,2,63,62.83244503940233,74.68842988939869,6.885358735344598,-11.85598484999636,24.314295670270337,21.178943835064732,2.0710028212823692,3.1353518352056042,5.646587007138942,2.2521604297027316
13,2,66,14.9274385746899,15.128861431398224,3.4555697252006494,-0.20142285670832472,13.584928849166,16.872608128488068,1.1636192693244134,-3.2876792793220684,3.503552046828313,1.7434330214963292
13,2,78,15.7585522977264,15.05956165604105,3.3231439888417578,0.6989906416853504,16.120802777688827,16.808128006585154,1.3325402320374076,-0.6873252288963272,3.4208084781065526,1.8381390841831409
13,2,86,65.591960546395,72.15797856700341,6.168307047734091,-6.566018020608411,19.04500294060005,19.287206191346392,1.809736843424863,-0.24220325074634275,5.198551623517908,2.105680847302147
13,2,87,75.22236512124877,66.40498675139425,11.124288556007144,8.817378369854524,11.421824151342928,13.785670293709689,3.685402131901401,-2.3638461423667607,8.295197394867088,3.157278420137142
13,2,105,64.4252724511907,68.11902480146236,3.148199399880472,-3.693752350271666,11.742895108603914,10.712753055076897,1.4666859152423701,1.0301420535270172,3.311497856038441,1.9133482783455007
13,2,107,67.92914865962737,69.19433253342902,2.693619322882799,-1.2651838738016465,10.209380580032068,12.05912945632008,1.2821674253234965,-1.8497488762880128,3.027462600696065,1.8098974135595614
13,2,108,66.91419695119404,70.03325370013224,2.5025224558680548,-3.119056748938192,11.52766858628333,13.216428051894775,1.8224324504508524,-1.6887594656114455,2.9080595512352354,2.112798678834361
14,2,2,20.89585714361514,27.75966819228799,18.010341234950697,-6.863811048672851,16.56761127473616,19.664828795024825,7.582853798165879,-3.097217520288666,12.597809475631013,5.3423968086180516
14,2,5,106.02724465602475,91.40240401117268,16.431332686101875,14.624840644852071,5.360247481788985,11.750876843278954,5.3186619091465905,-6.390629361489969,11.611197613267398,4.072970589796628
14,2,14,25.870520205273934,19.615976557918803,18.062470708688394,6.254543647355131,14.0049283108389,20.72657735208822,8.395317375286139,-6.72164904124932,12.630381533081799,5.797907037956707
14,2,15,17.2175256875071,24.77866026628877,16.557078795368284,-7.561134578781672,14.799912443472774,22.67685027737361,8.046802074104933,-7.876937833900836,11.68976755080115,5.602510851297151
14,2,30,93.48940821225624,93.48479796475681,1.860574697418584,0.00461024749942851,3.98125478783674,5.354678190175212,1.6089909920408942,-1.3734234023384722,2.5069513533310968,1.9931320618823667
14,2,39,93.89981601357904,92.74118971622292,2.122389943041153,1.1586262973561219,4.59171662750557,5.353346844482219,1.3464291271065798,-0.7616302169766493,2.6705413650933454,1.845925936365048
14,2,44,18.632969188112835,35.35965426932507,17.465976401457656,-16.726685081212235,15.479088510995524,13.768031057892632,8.916019962604135,1.7110574531028924,12.257674013685994,6.089840561681111
14,2,47,27.735522821141263,34.03359619599939,16.017567509578324,-6.298073374858124,22.732576075377967,18.793268856092993,3.6830124111002136,3.9393072192849736,11.352664730916175,3.155938615743618
14,2,54,17.02894957415735,17.24436049454242,5.9744365390400125,-0.21541092038506804,16.996076659902027,16.53295294461862,3.5776664202070676,0.46312371528340535,5.077415519613027,3.096876058574311
14,2,55,20.299274061488774,32.560732627960505,12.372577651897092,-12.261458566471731,18.06789415848285,17.687959029264757,7.284322999862041,0.3799351292180937,9.075165831746077,5.175024588829416
14,2,67,18.70656102176115,27.54997478097301,7.783928273254254,-8.84341375921186,16.475500264086424,21.408107972725617,4.477259833363245,-4.932607708639193,6.208040183504954,3.6012359012527235
14,2,76,67.1327722479398,58.53644249263995,11.205964304564088,8.596329755299848,10.775944631568295,15.85311480238496,3.8244766876181484,-5.0771701708166646,8.346230850292303,3.2352510019902856
14,2,82,69.86792006915198,69.27542892448614,2.1942057983401457,0.5924911446658427,12.97838453858875,11.17278146833271,0.9794686924812668,1.8056030702560406,2.7154140637215014,1.6401884283196295
14,2,84,73.50397660327812,71.66879902611745,3.3193564824577626,1.835177577160664,16.233276031999672,14.249861629133818,1.7463954712785152,1.9834144028658542,3.4184419306106877,2.070168310167529
14,2,94,68.81050163065262,66.99467282831012,1.3323888014060645,1.8158288023425087,12.446708860384476,10.671234147793687,0.723293964539801,1.775474712590789,2.1769249763877765,1.4965632710061314
14,2,103,50.1758077798978,35.93921959428284,14.68062396990231,14.236588185614963,1.09322872802545,9.065267945366465,8.572237439771486,-7.972039217341015,10.517302340689469,5.897097821910339
14,2,110,70.53891120146032,71.83448214880286,6.574884506864772,-1.29557094734254,15.518504087807024,18.55433323235816,4.443383557914496,-3.035829144551137,5.452593404634568,3.582243062147869
14,2,117,26.151753430429398,19.975625748118908,12.53665199227969,6.17612768231049,19.496886376894068,18.497080350752697,4.8921864085516855,0.9998060261413713,9.177684396733564,3.833865775065286
15,3,3,18.49277387277017,29.882913079023826,14.608481869538977,-11.390139206253657,14.049413234617568,17.980159219860703,5.380599952252328,-3.930745985243135,10.472225794367928,4.107696346143618
15,3,36,34.115780411653425,32.42469268680955,7.065306755614132,1.6910877248438752,17.691033064657375,17.415796450403686,4.413974039364489,0.2752366142536893,5.759023923035443,3.565754524179268
15,3,38,88.71483507879226,82.74627988273892,12.025831959363673,5.9685551960533445,4.810595951836794,8.059248307999479,4.73903119524825,-3.248652356162685,8.858508731487582,3.7479988287788655
15,3,41,86.1572725747117,66.1162166898255,10.362411648803084,20.04105588488619,24.46021001385732,23.895507806703414,2.8806048582226995,0.564702207153907,7.8191538706845005,2.7060663276469366
15,3,47,27.735522821141263,31.277568134352656,17.207612189730426,-3.5420453132113927,22.732576075377967,20.084139693135427,4.948151831061035,2.64843638224254,12.09624031132501,3.86524296311429
15,3,48,87.35859796967429,61.35667605688278,27.598403559356605,26.00192191279151,6.664549674421354,13.107686752213457,8.672675385039712,-6.443137077792103,18.58871815895456,5.953408668047704
15,3,49,89.50992642268943,74.61919849038259,24.69245256917981,14.890727932306845,6.58320936583297,8.852314068084947,7.512242489432768,-2.269104702251977,16.77299289233334,5.3028083589438815
15,3,50,85.67884501267451,72.58667475156679,8.230726727830401,13.092170261107725,26.033455616949,21.423648988507715,1.7203004046331916,4.609806628441284,6.487213247952221,2.0555380299593375
15,3,55,20.299274061488774,23.291467049976397,12.833363052172501,-2.9921929884876235,18.06789415848285,17.887870525330655,6.125998099794998,0.18002363315219583,9.363078359038676,4.525606133975883
15,3,57,43.50616172761773,42.91085350314906,8.482298627104822,0.5953082244686669,11.167872475426345,13.08481965131316,4.977432547695752,-1.9169471758868148,6.644402909935014,3.8816592878888168
15,3,60,77.430549346183,45.68057583754126,22.66794687287193,31.749973508641737,5.28813934914015,15.756730170170101,6.691932845449332,-10.468590821029952,15.508021061207868,4.84289920783581
15,3,67,18.70656102176115,22.090448328469314,12.022718664839843,-3.3838873067081643,16.475500264086424,18.323818929588292,6.205398722835515,-1.8483186655018677,8.856563451767292,4.570122340030329
15,3,71,26.760099448330866,23.39117496656646,18.96805199831078,3.368924481764406,17.253243737433966,17.69847607214997,5.4074740997390816,-0.4452323347160032,13.196215862051938,4.122763420446642
15,3,74,79.99719446748381,71.322939926665,2.9119580001216145,8.674254540818808,20.5842603804155,19.1782551729465,2.1939809042366067,1.4060052074690006,3.1638871495901446,2.3211084740798906
15,3,87,75.22236512124877,61.40424956913512,12.078999488868448,13.818115552113653,11.421824151342928,13.996007497060628,4.391329617712448,-2.5741833457176995,8.891729397290957,3.553058858809846
15,3,93,68.1554204717836,68.6282054116649,2.7464836903754155,-0.47278493988129355,9.81690258819314,11.826211611231292,1.4493475827381535,-2.0093090230381527,3.0604938417888317,1.9036274883461028
15,3,108,66.91419695119404,68.55949235547396,3.0464140541409575,-1.6452954042799206,11.52766858628333,13.178712834890238,2.071207056832203,-1.6510442486069081,3.2478993216324046,2.252274934998432
15,3,110,70.53891120146032,70.55093242637759,6.0215589741833755,-0.01202122491726243,15.518504087807024,18.272916953245264,4.035531782062471,-2.7544128654382405,5.10685902929497,3.3535796965690396
15,3,113,35.91462169927672,31.166493736015372,12.309937619236951,4.74812796326135,17.810556668787925,16.138426826044785,2.6136414833776356,1.6721298427431392,9.036026462091368,2.5563924819199464
16,3,2,20.89585714361514,34.29595903862665,15.685936841026265,-13.40010189501151,16.56761127473616,14.78945217417037,7.180733635747154,1.778159100565789,11.145451950620858,5.116946889922264
16,3,5,106.02724465602475,78.37419652381816,21.237022695741036,27.653048132206592,5.360247481788985,10.969947830875029,6.055235345536825,-5.609700349086044,14.613936752209362,4.485932775897451
16,3,8,98.04053105918149,96.81579636174185,1.7488505151764138,1.2247346974396436,4.160788629019243,5.154065586900248,0.7985345410430058,-0.9932769578810046,2.4371427360228743,1.5387471340415995
16,3,13,20.16537021859946,33.471765060189014,14.847855623181982,-13.306394841589555,21.981828240884,15.15609457816807,6.852033613637311,6.82573366271593,10.621793689396029,4.9326602010523795
16,3,14,25.870520205273934,16.460562021995408,14.995499176692508,9.409958183278526,14.0049283108389,15.496461215867342,4.560590638139312,-1.491532905028441,10.714045806334346,3.647955575910708
16,3,16,61.38960058864802,53.000864808531524,24.093037766860274,8.388735780116498,22.726212344024198,14.683459394968086,6.987244831270003,8.042752949056112,16.398460560082224,5.0084667904029185
